All_Bonds,FTSE_MIB,GOLD_SPOT,MSCI_EM,MSCI_EURO,SP_500,US_Treasury
287.85402438849826,21113.820616339235,1558.3061130377894,1047.0731546441573,978.2712352443051,2666.9884401260924,3108.2805049676163
288.219503577227,21092.771786423356,1552.6846683759454,1047.9401235694959,985.08615428732,2670.4896313540876,3111.164733054278
288.415092776766,21067.830062870536,1528.6749305567596,1049.0149926244503,979.1947350154464,2673.7577807224516,3112.914560093125
288.6913903257155,21016.78612348115,1514.2042931301776,1050.3313583881904,989.146264158097,2678.3064240224526,3113.8989157014676
288.9952803843275,20996.902096385773,1479.2758637495826,1052.287933204681,991.7627751869303,2682.2726172104162,3116.124861368057
288.7214865426665,20567.30250876709,1600.5535575990755,1027.9526122636596,1004.5974658314074,2679.0568558993573,3117.307104380277
288.9877589165642,20496.33957903977,1633.1937233200829,1012.8528750860066,1010.8353137924181,2681.9719653948237,3119.350215124776
289.24029193806905,20394.633901186473,1643.4886128972216,995.1805122283934,1014.1882116291586,2684.700085069233,3122.1016553943964
289.43342915980907,20282.684472212746,1654.032799181141,977.8382204279942,1023.1296911049027,2686.882302642085,3124.210536855494
289.5989428341928,20172.896058998107,1672.2405903184272,962.1886885209433,1029.7050123175047,2688.633516404251,3126.6601604839284
289.8725607955898,20071.321613041528,1671.2575769894652,944.4658285737471,1031.0546066159463,2690.466712067303,3129.1127562584484
290.0622838710273,19964.197111540554,1659.2191230516216,928.2201703465017,1039.2567230798386,2692.360872593501,3131.1390887589164
290.3085783161067,19825.273301460464,1679.9552869912513,918.2488436471721,1036.9127185043303,2693.936764081296,3133.5415415527054
290.4871278218272,19692.139979085914,1656.736295917281,907.7638061711224,1047.7041889517059,2694.527713730654,3135.9067945825873
290.7241833800942,19536.53295492419,1643.2965143786705,900.7735710664961,1050.1272032229729,2696.8096849642434,3137.9905566154794
290.99133515531224,19429.72312260622,1665.8196595211975,895.7492810210292,1050.9889494810816,2698.270446355602,3140.3444004394205
291.1421783464934,19289.82800491101,1656.0788248721624,891.794825654683,1058.057121366713,2698.745570491834,3142.6454167635857
291.3441613109261,19166.21282663672,1689.9912441237293,891.5424935380113,1063.2932450566514,2700.348119619408,3144.9862214950235
291.61906216366094,19026.03752405253,1700.0874246179576,887.347167565458,1065.095805270166,2702.278519082001,3147.32089018293
291.81725852946727,18913.88789459403,1714.9369930388461,878.7573085204114,1068.8150031231373,2703.2296945767184,3149.568216126198
292.0366846777362,18758.334991615986,1726.6294567607172,872.5050992835967,1064.7195260892345,2704.2341853509934,3151.893393121767
292.2969150472684,18665.117239578867,1730.6728252577732,865.2129379233728,1074.6466286089606,2705.890590637772,3154.1041904308895
292.5144892798156,18540.938338886925,1736.7817150085382,860.3189283246137,1075.324156180607,2707.3216036485082,3156.050850241133
292.7399160488585,18392.336894846696,1702.9872775242702,856.378728504728,1075.8318726479565,2708.225799882398,3157.961269044272
292.8918352134198,18275.736875664465,1690.4871484941614,850.9530130041232,1083.0550768458722,2709.226736304702,3159.9877932961
293.07386094083006,18159.221151423197,1676.777174142786,848.7919283821822,1084.7991367076454,2710.0454735542576,3161.9920743901284
293.27709575890697,18046.467088922145,1700.7032154945719,843.2508886199297,1091.4557992778543,2710.913585388794,3164.0848487369567
